"Date","Price","Open","High","Low","Vol.","Change %"
"01/08/2013","3,675.74","3,654.18","3,678.50","3,653.74","400.21M","1.36%"
"31/07/2013","3,626.37","3,627.66","3,649.35","3,624.77","454.73M","0.27%"
"30/07/2013","3,616.47","3,612.36","3,629.12","3,606.33","380.42M","0.48%"
"29/07/2013","3,599.14","3,604.29","3,618.85","3,592.80","313.13M","-0.39%"
"26/07/2013","3,613.16","3,584.85","3,613.33","3,581.26","388.83M","0.22%"
"25/07/2013","3,605.19","3,589.46","3,606.19","3,579.20","491.34M","0.71%"
"24/07/2013","3,579.60","3,605.26","3,606.28","3,573.53","416.68M","0.01%"
"23/07/2013","3,579.27","3,606.70","3,606.70","3,576.96","362.45M","-0.59%"
"22/07/2013","3,600.39","3,599.87","3,601.92","3,587.46","362.97M","0.36%"
"19/07/2013","3,587.61","3,581.90","3,589.05","3,578.57","463.03M","-0.66%"
"18/07/2013","3,611.28","3,610.03","3,624.54","3,607.09","377.39M","0.04%"
"17/07/2013","3,610.00","3,608.13","3,615.79","3,600.69","358.96M","0.32%"
"16/07/2013","3,598.50","3,611.00","3,611.35","3,589.65","366.49M","-0.25%"
"15/07/2013","3,607.49","3,601.09","3,609.59","3,591.54","333.35M","0.21%"
"12/07/2013","3,600.08","3,579.58","3,600.08","3,576.57","420.80M","0.61%"
"11/07/2013","3,578.30","3,557.79","3,579.29","3,552.52","403.90M","1.63%"
"10/07/2013","3,520.76","3,502.11","3,522.99","3,502.00","372.21M","0.47%"
"09/07/2013","3,504.26","3,501.25","3,508.81","3,484.79","385.45M","0.56%"
"08/07/2013","3,484.83","3,493.81","3,495.51","3,475.39","380.07M","0.16%"
"05/07/2013","3,479.38","3,468.48","3,479.46","3,441.78","311.46M","1.04%"
"03/07/2013","3,443.67","3,420.27","3,455.42","3,417.88","230.42M","0.30%"
"02/07/2013","3,433.40","3,430.69","3,453.29","3,415.23","397.17M","-0.03%"
"01/07/2013","3,434.49","3,430.48","3,454.43","3,430.31","394.86M","0.92%"
"28/06/2013","3,403.25","3,389.30","3,422.20","3,382.75","1.13B","0.04%"
"27/06/2013","3,401.86","3,395.79","3,412.79","3,395.41","392.16M","0.76%"
"26/06/2013","3,376.22","3,375.70","3,383.70","3,365.48","393.98M","0.85%"
"25/06/2013","3,347.89","3,350.59","3,358.31","3,327.69","408.55M","0.82%"
"24/06/2013","3,320.76","3,326.38","3,344.66","3,294.95","493.60M","-1.09%"
"21/06/2013","3,357.25","3,367.81","3,377.30","3,326.86","1.08B","-0.22%"
"20/06/2013","3,364.64","3,405.14","3,412.94","3,355.93","496.99M","-2.28%"
"19/06/2013","3,443.20","3,483.59","3,485.45","3,443.20","389.86M","-1.12%"
"18/06/2013","3,482.18","3,456.29","3,488.31","3,456.09","358.54M","0.87%"
"17/06/2013","3,452.13","3,449.97","3,468.56","3,436.34","366.21M","0.83%"
"14/06/2013","3,423.56","3,442.31","3,448.40","3,419.32","340.27M","-0.63%"
"13/06/2013","3,445.36","3,398.54","3,451.03","3,387.61","361.12M","1.32%"
"12/06/2013","3,400.43","3,458.14","3,459.18","3,395.91","358.76M","-1.06%"
"11/06/2013","3,436.95","3,436.62","3,466.57","3,426.57","357.18M","-1.06%"
"10/06/2013","3,473.77","3,475.68","3,484.81","3,465.54","356.29M","0.13%"
"07/06/2013","3,469.22","3,437.84","3,471.73","3,429.43","412.58M","1.32%"
"06/06/2013","3,424.05","3,404.41","3,424.05","3,378.24","444.55M","0.66%"
"05/06/2013","3,401.48","3,432.85","3,446.15","3,397.91","438.82M","-1.27%"
"04/06/2013","3,445.26","3,467.02","3,482.75","3,430.02","456.83M","-0.58%"
"03/06/2013","3,465.37","3,460.76","3,465.84","3,419.39","519.27M","0.27%"
"31/05/2013","3,455.91","3,478.22","3,500.67","3,455.84","554.18M","-1.01%"
"30/05/2013","3,491.30","3,473.21","3,503.82","3,473.04","399.85M","0.69%"
"29/05/2013","3,467.52","3,471.67","3,479.53","3,450.40","384.64M","-0.61%"
"28/05/2013","3,488.89","3,497.90","3,514.80","3,475.39","420.67M","0.86%"
"24/05/2013","3,459.14","3,438.28","3,459.47","3,429.31","344.65M","-0.01%"
"23/05/2013","3,459.42","3,426.07","3,467.13","3,422.51","436.89M","-0.11%"
"22/05/2013","3,463.30","3,503.48","3,532.04","3,446.96","503.74M","-1.11%"
"21/05/2013","3,502.12","3,495.46","3,512.15","3,486.88","401.05M","0.16%"
"20/05/2013","3,496.43","3,490.46","3,509.41","3,488.13","405.12M","-0.07%"
"17/05/2013","3,498.97","3,483.41","3,499.20","3,473.04","497.13M","0.97%"
"16/05/2013","3,465.24","3,473.16","3,485.95","3,462.24","425.36M","-0.18%"
"15/05/2013","3,471.62","3,455.67","3,475.48","3,452.31","399.04M","0.26%"
"14/05/2013","3,462.61","3,439.72","3,468.67","3,439.72","395.21M","0.69%"
"13/05/2013","3,438.79","3,429.53","3,447.10","3,426.67","355.12M","0.06%"
"10/05/2013","3,436.58","3,414.84","3,436.60","3,411.59","370.14M","0.80%"
"09/05/2013","3,409.17","3,408.94","3,428.54","3,403.43","386.73M","-0.12%"
"08/05/2013","3,413.27","3,394.89","3,413.27","3,389.80","384.61M","0.49%"
"07/05/2013","3,396.63","3,398.83","3,402.24","3,381.04","376.44M","0.11%"
"06/05/2013","3,392.97","3,382.33","3,396.21","3,381.44","334.29M","0.42%"
"03/05/2013","3,378.63","3,371.41","3,388.12","3,370.30","388.72M","1.14%"
"02/05/2013","3,340.62","3,306.15","3,344.90","3,305.81","394.59M","1.26%"
"01/05/2013","3,299.13","3,325.35","3,330.02","3,296.51","458.00M","-0.89%"
"30/04/2013","3,328.79","3,308.05","3,328.79","3,298.58","522.65M","0.66%"
"29/04/2013","3,307.02","3,290.31","3,315.34","3,289.42","369.13M","0.85%"
"26/04/2013","3,279.26","3,284.07","3,287.48","3,268.03","429.90M","-0.33%"
"25/04/2013","3,289.99","3,279.82","3,301.28","3,279.29","458.90M","0.62%"
"24/04/2013","3,269.65","3,262.21","3,277.12","3,255.44","425.31M","0.01%"
"23/04/2013","3,269.33","3,252.80","3,275.89","3,241.52","418.17M","1.11%"
"22/04/2013","3,233.55","3,217.40","3,241.16","3,198.74","426.94M","0.86%"
"19/04/2013","3,206.06","3,169.32","3,210.03","3,168.33","494.38M","1.25%"
"18/04/2013","3,166.36","3,212.24","3,212.97","3,154.96","460.30M","-1.20%"
"17/04/2013","3,204.67","3,236.25","3,236.98","3,186.08","490.88M","-1.84%"
"16/04/2013","3,264.63","3,239.05","3,265.84","3,231.45","387.38M","1.50%"
"15/04/2013","3,216.49","3,277.58","3,283.40","3,213.46","484.38M","-2.38%"
"12/04/2013","3,294.95","3,292.39","3,296.50","3,271.02","374.58M","-0.16%"
"11/04/2013","3,300.16","3,289.59","3,306.95","3,287.74","432.12M","0.09%"
"10/04/2013","3,297.25","3,246.06","3,299.16","3,245.80","420.21M","1.83%"
"09/04/2013","3,237.86","3,229.81","3,249.95","3,215.02","371.76M","0.48%"
"08/04/2013","3,222.25","3,207.15","3,222.26","3,195.57","333.25M","0.57%"
"05/04/2013","3,203.86","3,174.00","3,206.21","3,168.88","400.59M","-0.65%"
"04/04/2013","3,224.98","3,219.11","3,226.24","3,206.02","354.61M","0.20%"
"03/04/2013","3,218.60","3,257.38","3,260.15","3,210.39","440.86M","-1.11%"
"02/04/2013","3,254.86","3,252.55","3,267.93","3,245.41","366.75M","0.48%"
"01/04/2013","3,239.17","3,268.63","3,270.23","3,230.57","366.64M","-0.87%"
"28/03/2013","3,267.52","3,257.32","3,270.30","3,253.21","423.25M","0.34%"
"27/03/2013","3,256.52","3,230.76","3,258.26","3,227.02","316.13M","0.12%"
"26/03/2013","3,252.48","3,249.95","3,252.93","3,239.92","306.78M","0.53%"
"25/03/2013","3,235.30","3,255.85","3,263.63","3,222.48","380.23M","-0.30%"
"22/03/2013","3,245.00","3,235.30","3,247.94","3,230.86","354.60M","0.70%"
"21/03/2013","3,222.60","3,228.17","3,237.57","3,215.69","360.38M","-0.97%"
"20/03/2013","3,254.19","3,251.91","3,257.99","3,240.90","348.77M","0.78%"
"19/03/2013","3,229.10","3,246.70","3,252.60","3,205.42","371.62M","-0.26%"
"18/03/2013","3,237.59","3,215.71","3,249.37","3,211.10","352.52M","-0.35%"
"15/03/2013","3,249.07","3,260.46","3,260.62","3,242.65","872.86M","-0.30%"
"14/03/2013","3,258.93","3,253.00","3,258.93","3,250.24","364.80M","0.43%"
"13/03/2013","3,245.12","3,243.04","3,251.45","3,230.62","340.77M","0.09%"
"12/03/2013","3,242.32","3,244.85","3,249.78","3,229.92","366.79M","-0.32%"
"11/03/2013","3,252.87","3,237.74","3,252.87","3,233.67","346.20M","0.26%"
"08/03/2013","3,244.37","3,245.85","3,248.70","3,227.89","354.70M","0.38%"
"07/03/2013","3,232.09","3,224.50","3,235.10","3,221.47","365.78M","0.30%"
"06/03/2013","3,222.37","3,233.31","3,233.44","3,217.67","377.54M","-0.05%"
"05/03/2013","3,224.13","3,200.38","3,227.31","3,200.27","418.69M","1.32%"
"04/03/2013","3,182.03","3,159.46","3,182.27","3,154.79","397.77M","0.39%"
"01/03/2013","3,169.74","3,143.54","3,171.50","3,129.40","431.39M","0.30%"
"28/02/2013","3,160.19","3,161.43","3,182.60","3,159.72","540.44M","-0.07%"
"27/02/2013","3,162.26","3,129.72","3,177.80","3,127.27","396.96M","1.04%"
"26/02/2013","3,129.65","3,126.23","3,135.57","3,105.36","430.03M","0.43%"
"25/02/2013","3,116.25","3,180.59","3,186.25","3,116.25","456.01M","-1.44%"
"22/02/2013","3,161.82","3,149.09","3,161.82","3,139.55","359.90M","0.97%"
"21/02/2013","3,131.49","3,154.88","3,155.19","3,118.62","441.00M","-1.04%"
"20/02/2013","3,164.41","3,211.99","3,213.25","3,163.95","459.79M","-1.53%"
"19/02/2013","3,213.59","3,197.46","3,213.60","3,194.92","407.53M","0.68%"
"15/02/2013","3,192.03","3,202.84","3,206.21","3,184.03","480.04M","-0.21%"
"14/02/2013","3,198.66","3,182.74","3,202.33","3,182.39","415.06M","0.06%"
"13/02/2013","3,196.88","3,195.34","3,205.52","3,187.06","404.45M","0.33%"
"12/02/2013","3,186.49","3,190.73","3,196.92","3,184.84","404.99M","-0.17%"
"11/02/2013","3,192.00","3,192.53","3,194.01","3,182.19","325.43M","-0.06%"
"08/02/2013","3,193.87","3,178.06","3,196.89","3,177.18","383.64M","0.91%"
"07/02/2013","3,165.13","3,167.44","3,170.42","3,135.98","414.27M","-0.11%"
"06/02/2013","3,168.48","3,159.38","3,174.82","3,157.35","414.86M","-0.10%"
"05/02/2013","3,171.58","3,140.90","3,178.52","3,136.82","433.50M","1.29%"
"04/02/2013","3,131.17","3,161.72","3,169.63","3,130.57","433.02M","-1.51%"
"01/02/2013","3,179.10","3,162.94","3,183.14","3,154.91","470.01M","1.18%"
"31/01/2013","3,142.13","3,140.67","3,154.18","3,136.82","520.15M","-0.01%"
"30/01/2013","3,142.31","3,157.43","3,164.06","3,135.83","439.35M","-0.36%"
"29/01/2013","3,153.66","3,149.62","3,156.94","3,133.11","423.35M","-0.02%"
"28/01/2013","3,154.30","3,152.17","3,161.83","3,144.89","383.49M","0.15%"
"25/01/2013","3,149.71","3,140.65","3,156.20","3,135.86","409.49M","0.62%"
"24/01/2013","3,130.38","3,125.67","3,153.56","3,124.45","427.84M","-0.74%"
"23/01/2013","3,153.67","3,155.82","3,161.06","3,149.74","359.68M","0.33%"
"22/01/2013","3,143.18","3,135.63","3,143.18","3,121.54","379.22M","0.27%"
"18/01/2013","3,134.71","3,127.91","3,134.73","3,119.20","486.02M","-0.04%"
"17/01/2013","3,136.00","3,130.49","3,144.05","3,125.79","375.20M","0.59%"
"16/01/2013","3,117.54","3,110.72","3,124.65","3,106.79","352.34M","0.22%"
"15/01/2013","3,110.78","3,101.06","3,112.29","3,093.32","374.30M","-0.22%"
"14/01/2013","3,117.50","3,113.65","3,123.48","3,104.08","386.85M","-0.26%"
"11/01/2013","3,125.64","3,122.12","3,126.59","3,114.10","342.67M","0.12%"
"10/01/2013","3,121.76","3,125.64","3,127.72","3,098.47","353.22M","0.51%"
"09/01/2013","3,105.81","3,099.65","3,111.22","3,096.34","353.26M","0.45%"
"08/01/2013","3,091.81","3,098.46","3,103.39","3,076.60","372.48M","-0.23%"
"07/01/2013","3,098.81","3,089.17","3,102.35","3,083.88","349.04M","-0.09%"
"04/01/2013","3,101.66","3,100.88","3,108.44","3,090.81","366.40M","0.04%"
"03/01/2013","3,100.57","3,108.49","3,118.18","3,092.28","379.34M","-0.38%"
"02/01/2013","3,112.26","3,091.33","3,112.65","3,083.49","482.50M","3.07%"
"31/12/2012","3,019.51","2,955.45","3,021.41","2,953.52","374.05M","2.00%"
"28/12/2012","2,960.31","2,965.12","2,985.47","2,959.37","257.63M","-0.86%"
"27/12/2012","2,985.91","2,989.87","2,993.66","2,951.04","283.95M","-0.14%"
"26/12/2012","2,990.16","3,013.13","3,018.65","2,983.35","227.33M","-0.74%"
"24/12/2012","3,012.60","3,013.89","3,016.18","3,008.53","146.53M","-0.28%"
"21/12/2012","3,021.01","2,998.60","3,022.19","2,995.13","1.08B","-0.96%"
"20/12/2012","3,050.39","3,050.30","3,053.53","3,034.15","367.04M","0.20%"
"19/12/2012","3,044.36","3,059.03","3,061.82","3,044.36","407.37M","-0.33%"
"18/12/2012","3,054.53","3,020.82","3,056.65","3,016.40","424.90M","1.46%"
"17/12/2012","3,010.60","2,975.50","3,011.22","2,973.54","414.46M","1.32%"
"14/12/2012","2,971.33","2,976.95","2,985.33","2,963.80","378.69M","-0.70%"
"13/12/2012","2,992.16","3,007.83","3,026.51","2,982.63","382.58M","-0.72%"
"12/12/2012","3,013.81","3,033.93","3,035.19","3,008.49","365.55M","-0.28%"
"11/12/2012","3,022.30","3,005.43","3,033.14","3,003.82","426.18M","1.18%"
"10/12/2012","2,986.96","2,973.19","2,997.64","2,971.56","331.96M","0.30%"
"07/12/2012","2,978.04","2,999.69","3,003.27","2,968.82","337.01M","-0.38%"
"06/12/2012","2,989.27","2,967.99","2,996.53","2,962.02","364.11M","0.52%"
"05/12/2012","2,973.70","2,993.20","2,994.73","2,958.26","396.20M","-0.77%"
"04/12/2012","2,996.69","3,000.44","3,002.90","2,980.93","391.21M","-0.18%"
"03/12/2012","3,002.20","3,029.21","3,030.28","2,999.57","371.18M","-0.27%"
"30/11/2012","3,010.24","3,013.25","3,014.25","2,999.72","655.38M","-0.06%"
"29/11/2012","3,012.03","3,005.41","3,017.18","2,996.30","380.10M","0.68%"
"28/11/2012","2,991.78","2,952.02","2,992.17","2,935.88","411.77M","0.81%"
"27/11/2012","2,967.79","2,974.56","2,985.32","2,965.13","394.72M","-0.30%"
"26/11/2012","2,976.78","2,961.02","2,976.93","2,951.73","379.66M","0.33%"
"23/11/2012","2,966.85","2,943.62","2,967.19","2,940.68","182.64M","1.38%"
"21/11/2012","2,926.55","2,919.14","2,928.17","2,912.42","287.91M","0.34%"
"20/11/2012","2,916.68","2,910.73","2,919.96","2,893.38","350.53M","0.02%"
"19/11/2012","2,916.07","2,886.00","2,916.07","2,884.75","402.06M","2.21%"
"16/11/2012","2,853.13","2,838.90","2,859.57","2,810.80","555.84M","0.57%"
"15/11/2012","2,836.94","2,847.84","2,855.64","2,826.75","446.32M","-0.35%"
"14/11/2012","2,846.81","2,896.81","2,900.10","2,842.86","481.76M","-1.29%"
"13/11/2012","2,883.89","2,880.77","2,909.00","2,877.06","417.56M","-0.70%"
"12/11/2012","2,904.25","2,916.38","2,920.01","2,896.55","297.28M","-0.02%"
"09/11/2012","2,904.87","2,892.57","2,931.11","2,889.81","417.31M","0.32%"
"08/11/2012","2,895.58","2,942.09","2,949.70","2,895.58","438.16M","-1.42%"
"07/11/2012","2,937.29","2,976.46","2,977.81","2,926.79","478.33M","-2.48%"
"06/11/2012","3,011.93","3,003.71","3,024.44","2,998.93","402.49M","0.41%"
"05/11/2012","2,999.66","2,983.03","3,004.87","2,975.85","340.04M","0.59%"
"02/11/2012","2,982.13","3,033.85","3,033.85","2,981.69","419.05M","-1.26%"
"01/11/2012","3,020.06","2,987.54","3,021.94","2,984.22","455.18M","1.44%"
"31/10/2012","2,977.23","2,986.85","2,989.70","2,964.94","445.44M","-0.36%"
"26/10/2012","2,987.95","2,986.05","2,999.14","2,961.16","408.11M","0.06%"
"25/10/2012","2,986.12","3,005.04","3,007.71","2,975.98","428.33M","0.15%"
"24/10/2012","2,981.70","3,011.82","3,012.95","2,978.73","448.43M","-0.29%"
"23/10/2012","2,990.46","2,989.44","3,006.59","2,974.07","408.04M","-0.88%"
"22/10/2012","3,016.96","3,005.62","3,020.61","2,995.78","366.63M","0.38%"
"19/10/2012","3,005.62","3,066.56","3,066.56","3,000.27","581.82M","-2.19%"
"18/10/2012","3,072.87","3,097.77","3,102.56","3,065.24","435.10M","-1.01%"
"17/10/2012","3,104.12","3,091.38","3,112.45","3,088.05","405.95M","0.10%"
"16/10/2012","3,101.17","3,073.21","3,102.97","3,070.25","368.67M","1.21%"
"15/10/2012","3,064.18","3,053.21","3,066.31","3,037.27","360.45M","0.66%"
"12/10/2012","3,044.11","3,049.08","3,061.77","3,039.58","347.09M","-0.17%"
"11/10/2012","3,049.41","3,075.89","3,078.08","3,047.14","351.38M","-0.08%"
"10/10/2012","3,051.78","3,066.25","3,071.57","3,046.78","358.01M","-0.43%"
"09/10/2012","3,065.02","3,108.01","3,108.01","3,062.52","350.43M","-1.52%"
"08/10/2012","3,112.35","3,121.33","3,125.49","3,107.57","348.25M","-0.76%"
"05/10/2012","3,136.19","3,161.21","3,171.46","3,130.76","348.18M","-0.42%"
"04/10/2012","3,149.46","3,142.38","3,153.48","3,132.56","356.33M","0.45%"
"03/10/2012","3,135.23","3,130.85","3,142.36","3,115.04","371.29M","0.49%"
"02/10/2012","3,120.04","3,127.73","3,131.64","3,101.64","354.15M","0.21%"
"01/10/2012","3,113.53","3,130.31","3,146.99","3,103.89","404.69M","-0.09%"
"28/09/2012","3,116.23","3,125.31","3,132.51","3,109.91","463.49M","-0.65%"
"27/09/2012","3,136.60","3,105.87","3,142.02","3,098.46","393.32M","1.39%"
"26/09/2012","3,093.70","3,113.40","3,114.54","3,080.28","391.16M","-0.77%"
"25/09/2012","3,117.73","3,170.37","3,176.30","3,117.73","439.32M","-1.36%"
"24/09/2012","3,160.78","3,155.35","3,167.74","3,150.71","387.10M","-0.60%"
"21/09/2012","3,179.96","3,194.86","3,196.93","3,178.09","907.65M","0.13%"
"20/09/2012","3,175.96","3,166.84","3,178.45","3,156.46","395.26M","-0.21%"
"19/09/2012","3,182.62","3,179.04","3,189.35","3,170.29","403.83M","0.15%"
"18/09/2012","3,177.80","3,173.62","3,179.37","3,169.41","371.46M","-0.03%"
"17/09/2012","3,178.67","3,183.40","3,183.40","3,168.63","349.08M","-0.17%"
"14/09/2012","3,183.95","3,166.24","3,195.67","3,164.26","459.32M","0.89%"
"13/09/2012","3,155.83","3,117.66","3,167.63","3,112.62","444.32M","1.33%"
"12/09/2012","3,114.31","3,115.33","3,120.12","3,098.82","358.66M","0.32%"
"11/09/2012","3,104.53","3,105.01","3,117.86","3,099.10","340.71M","0.02%"
"10/09/2012","3,104.02","3,131.34","3,133.89","3,102.76","349.41M","-1.03%"
"07/09/2012","3,136.42","3,133.22","3,139.61","3,128.17","444.78M","0.02%"
"06/09/2012","3,135.81","3,087.94","3,135.81","3,087.67","444.53M","2.17%"
"05/09/2012","3,069.27","3,072.57","3,082.75","3,062.54","359.62M","-0.19%"
"04/09/2012","3,075.06","3,063.25","3,082.26","3,040.24","361.57M","0.26%"
"31/08/2012","3,066.96","3,069.64","3,078.52","3,040.59","377.44M","0.60%"
"30/08/2012","3,048.71","3,066.73","3,067.54","3,045.92","290.31M","-1.05%"
"29/08/2012","3,081.19","3,078.05","3,087.24","3,067.62","287.41M","0.13%"
"28/08/2012","3,077.14","3,069.40","3,083.19","3,063.65","315.42M","0.13%"
"27/08/2012","3,073.19","3,083.62","3,085.81","3,068.13","325.26M","0.11%"
"24/08/2012","3,069.79","3,045.22","3,076.80","3,042.22","315.45M","0.54%"
"23/08/2012","3,053.40","3,065.82","3,070.34","3,045.52","339.91M","-0.66%"
"22/08/2012","3,073.67","3,059.94","3,080.73","3,053.43","347.83M","0.21%"
"21/08/2012","3,067.26","3,085.25","3,100.54","3,058.74","380.18M","-0.29%"
"20/08/2012","3,076.21","3,072.66","3,076.21","3,059.90","341.40M","-0.01%"
"17/08/2012","3,076.59","3,067.11","3,076.72","3,060.15","411.83M","0.46%"
"16/08/2012","3,062.39","3,037.18","3,067.44","3,033.28","445.28M","1.04%"
"15/08/2012","3,030.93","3,013.33","3,032.06","3,013.33","364.14M","0.46%"
"14/08/2012","3,016.98","3,032.67","3,034.16","3,009.93","371.46M","-0.18%"
"13/08/2012","3,022.52","3,018.27","3,023.03","2,999.12","318.82M","0.05%"
"10/08/2012","3,020.86","3,008.83","3,020.86","3,003.38","358.01M","0.07%"
"09/08/2012","3,018.64","3,009.86","3,022.69","3,007.30","388.40M","0.25%"
"08/08/2012","3,011.25","3,003.77","3,018.90","3,002.41","398.15M","-0.15%"
"07/08/2012","3,015.86","3,002.66","3,028.61","3,002.09","450.34M","0.87%"
"06/08/2012","2,989.91","2,978.16","3,000.24","2,974.23","383.93M","0.74%"
"03/08/2012","2,967.90","2,951.28","2,977.41","2,945.81","432.04M","2.00%"
"02/08/2012","2,909.77","2,900.46","2,934.65","2,890.85","471.22M","-0.36%"
"01/08/2012","2,920.21","2,956.72","2,958.28","2,917.78","475.21M","-0.66%"
"31/07/2012","2,939.52","2,945.08","2,959.62","2,938.41","478.61M","-0.21%"
"30/07/2012","2,945.84","2,959.07","2,970.30","2,939.04","359.90M","-0.41%"
"27/07/2012","2,958.09","2,906.50","2,961.87","2,900.98","518.94M","2.24%"
"26/07/2012","2,893.25","2,896.68","2,905.57","2,876.01","485.68M","1.37%"
"25/07/2012","2,854.24","2,856.78","2,870.22","2,839.76","456.73M","-0.31%"
"24/07/2012","2,862.99","2,894.95","2,896.56","2,847.22","451.96M","-0.94%"
"23/07/2012","2,890.15","2,877.51","2,898.05","2,852.88","408.47M","-1.20%"
"20/07/2012","2,925.30","2,957.02","2,957.02","2,925.30","543.62M","-1.37%"
"19/07/2012","2,965.90","2,961.71","2,976.22","2,952.42","431.69M","0.79%"
"18/07/2012","2,942.60","2,904.24","2,951.30","2,902.95","446.54M","1.12%"
"17/07/2012","2,910.04","2,911.46","2,916.61","2,871.65","439.22M","0.45%"
"16/07/2012","2,896.94","2,903.03","2,910.20","2,888.01","342.89M","-0.40%"
"13/07/2012","2,908.47","2,874.06","2,913.28","2,873.39","343.99M","1.48%"
"12/07/2012","2,866.19","2,867.08","2,876.32","2,837.72","442.27M","-0.75%"
"11/07/2012","2,887.98","2,898.77","2,905.51","2,866.53","434.69M","-0.49%"
"10/07/2012","2,902.33","2,945.35","2,953.47","2,891.42","435.82M","-1.00%"
"09/07/2012","2,931.77","2,934.49","2,942.99","2,919.04","380.94M","-0.19%"
"06/07/2012","2,937.33","2,955.20","2,957.50","2,921.37","366.47M","-1.30%"
"05/07/2012","2,976.12","2,970.37","2,987.94","2,958.30","367.29M","0.00%"
"03/07/2012","2,976.08","2,950.81","2,976.08","2,948.40","262.39M","0.84%"
"02/07/2012","2,951.23","2,938.41","2,951.23","2,925.71","460.18M","0.55%"
"29/06/2012","2,935.05","2,902.44","2,935.13","2,895.60","569.18M","3.00%"
"28/06/2012","2,849.49","2,853.89","2,855.74","2,818.19","474.68M","-0.90%"
"27/06/2012","2,875.32","2,862.13","2,882.40","2,860.13","403.14M","0.74%"
"26/06/2012","2,854.06","2,845.40","2,862.15","2,832.02","401.86M","0.63%"
